participantId,trialId,trialOrder,responseId,stage,status,rejectReason,description,rejectTime,percentComplete,instruction,responsePrompt,answer,correctAnswer,duration,cleanedDuration,helpButtonClickedCount,startTime,endTime,parameters_preset,parameters_output
"e306f907-ccb5-4e0d-bcbf-27727bb9beb7","Niederschlag_Uncertainty_Maxima_VSUP","7","windowEvents","DEFAULT","","","","","","","","{""focus"":2,""input"":1,""keydown"":0,""keyup"":0,""mousemove"":13,""mousedown"":2,""mouseup"":2,""resize"":0,""scroll"":0,""visibility"":0}","","","","","","","",""
"e306f907-ccb5-4e0d-bcbf-27727bb9beb7","Luftdruck_Value_Minima_VSUP","8","VSUP_Response_Value","DEFAULT","completed","","","","100.00","Klicken Sie auf die Stelle mit dem geringsten Mittelwert.","","-999","98008.52","6698","6698","0","2026-08-22T14:20:20.320Z","2026-08-22T14:20:27.018Z","air_pressure","Vsup"
"e306f907-ccb5-4e0d-bcbf-27727bb9beb7","Luftdruck_Value_Minima_VSUP","8","Luftdruck_Value_Minima_VSUP_Likert_Response","DEFAULT","completed","","","","100.00","Klicken Sie auf die Stelle mit dem geringsten Mittelwert.","Wie sicher sind Sie sich mit Ihrer Antwort?","3","","6698","6698","0","2026-08-22T14:20:20.320Z","2026-08-22T14:20:27.018Z","air_pressure","Vsup"
"e306f907-ccb5-4e0d-bcbf-27727bb9beb7","Luftdruck_Value_Minima_VSUP","8","windowEvents","DEFAULT","","","","","","","","{""focus"":2,""input"":1,""keydown"":0,""keyup"":0,""mousemove"":9,""mousedown"":2,""mouseup"":2,""resize"":0,""scroll"":0,""visibility"":0}","","","","","","","",""
"e306f907-ccb5-4e0d-bcbf-27727bb9beb7","Niederschlag_Uncertainty_Minima_ScaledGlyph","9","ScaledGlyph_Response_Uncertainty","DEFAULT","completed","","","","100.00","Klicken Sie auf die Stelle mit der geringsten Unsicherheit.","","-999","1.4379904e-9","5946","5946","0","2026-08-22T14:20:28.502Z","2026-08-22T14:20:34.448Z","precipitation","ScaledGlyph"
"e306f907-ccb5-4e0d-bcbf-27727bb9beb7","Niederschlag_Uncertainty_Minima_ScaledGlyph","9","Niederschlag_Uncertainty_Minima_ScaledGlyph_Likert_Response","DEFAULT","completed","","","","100.00","Klicken Sie auf die Stelle mit der geringsten Unsicherheit.","Wie sicher sind Sie sich mit Ihrer Antwort?","3","","5946","5946","0","2026-08-22T14:20:28.502Z","2026-08-22T14:20:34.448Z","precipitation","ScaledGlyph"
"e306f907-ccb5-4e0d-bcbf-27727bb9beb7","Niederschlag_Uncertainty_Minima_ScaledGlyph","9","windowEvents","DEFAULT","","","","","","","","{""focus"":2,""input"":1,""keydown"":0,""keyup"":0,""mousemove"":12,""mousedown"":2,""mouseup"":2,""resize"":0,""scroll"":0,""visibility"":0}","","","","","","","",""
"e306f907-ccb5-4e0d-bcbf-27727bb9beb7","Luftdruck_Value_Maxima_ScaledGlyph","10","ScaledGlyph_Response_Value","DEFAULT","completed","","","","100.00","Klicken Sie auf die Stelle mit dem höchsten Mittelwert.","","-999","103119.4","6538","6538","0","2026-08-22T14:20:35.843Z","2026-08-22T14:20:42.381Z","air_pressure","ScaledGlyph"
"e306f907-ccb5-4e0d-bcbf-27727bb9beb7","Luftdruck_Value_Maxima_ScaledGlyph","10","Luftdruck_Value_Maxima_ScaledGlyph_Likert_Response","DEFAULT","completed","","","","100.00","Klicken Sie auf die Stelle mit dem höchsten Mittelwert.","Wie sicher sind Sie sich mit Ihrer Antwort?","3","","6538","6538","0","2026-08-22T14:20:35.843Z","2026-08-22T14:20:42.381Z","air_pressure","ScaledGlyph"
"e306f907-ccb5-4e0d-bcbf-27727bb9beb7","Luftdruck_Value_Maxima_ScaledGlyph","10","windowEvents","DEFAULT","","","","","","","","{""focus"":2,""input"":1,""keydown"":0,""keyup"":0,""mousemove"":12,""mousedown"":2,""mouseup"":2,""resize"":0,""scroll"":0,""visibility"":0}","","","","","","","",""
"e306f907-ccb5-4e0d-bcbf-27727bb9beb7","Niederschlag_Uncertainty_Maxima_IsoGlyph","11","IsoGlyph_Response_Uncertainty","DEFAULT","completed","","","","100.00","Klicken Sie auf die Stelle mit der höchsten Unsicherheit.","","-999","0.00007260401","5399","5399","0","2026-08-22T14:20:43.890Z","2026-08-22T14:20:49.289Z","precipitation","IsoGlyph"
"e306f907-ccb5-4e0d-bcbf-27727bb9beb7","Niederschlag_Uncertainty_Maxima_IsoGlyph","11","Niederschlag_Uncertainty_Maxima_IsoGlyph_Likert_Response","DEFAULT","completed","","","","100.00","Klicken Sie auf die Stelle mit der höchsten Unsicherheit.","Wie sicher sind Sie sich mit Ihrer Antwort?","3","","5399","5399","0","2026-08-22T14:20:43.890Z","2026-08-22T14:20:49.289Z","precipitation","IsoGlyph"
"e306f907-ccb5-4e0d-bcbf-27727bb9beb7","Niederschlag_Uncertainty_Maxima_IsoGlyph","11","windowEvents","DEFAULT","","","","","","","","{""focus"":2,""input"":1,""keydown"":0,""keyup"":0,""mousemove"":11,""mousedown"":2,""mouseup"":2,""resize"":0,""scroll"":0,""visibility"":0}","","","","","","","",""
"e306f907-ccb5-4e0d-bcbf-27727bb9beb7","Luftdruck_Value_Minima_IsoGlyph","12","IsoGlyph_Response_Value","DEFAULT","completed","","","","100.00","Klicken Sie auf die Stelle mit dem geringsten Mittelwert.","","-999","98008.52","6330","6330","0","2026-08-22T14:20:50.276Z","2026-08-22T14:20:56.606Z","air_pressure","IsoGlyph"
"e306f907-ccb5-4e0d-bcbf-27727bb9beb7","Luftdruck_Value_Minima_IsoGlyph","12","Luftdruck_Value_Minima_IsoGlyph_Likert_Response","DEFAULT","completed","","","","100.00","Klicken Sie auf die Stelle mit dem geringsten Mittelwert.","Wie sicher sind Sie sich mit Ihrer Antwort?","3","","6330","6330","0","2026-08-22T14:20:50.276Z","2026-08-22T14:20:56.606Z","air_pressure","IsoGlyph"
"e306f907-ccb5-4e0d-bcbf-27727bb9beb7","Luftdruck_Value_Minima_IsoGlyph","12","windowEvents","DEFAULT","","","","","","","","{""focus"":2,""input"":1,""keydown"":0,""keyup"":0,""mousemove"":13,""mousedown"":2,""mouseup"":2,""resize"":0,""scroll"":0,""visibility"":0}","","","","","","","",""
"e306f907-ccb5-4e0d-bcbf-27727bb9beb7","Niederschlag_Uncertainty_Minima_VSUP","13","VSUP_Response_Uncertainty","DEFAULT","completed","","","","100.00","Klicken Sie auf die Stelle mit der geringsten Unsicherheit.","","-999","1.4379904e-9","8349","8349","0","2026-08-22T14:20:57.559Z","2026-08-22T14:21:05.908Z","precipitation","Vsup"
"e306f907-ccb5-4e0d-bcbf-27727bb9beb7","Niederschlag_Uncertainty_Minima_VSUP","13","Niederschlag_Uncertainty_Minima_VSUP_Likert_Response","DEFAULT","completed","","","","100.00","Klicken Sie auf die Stelle mit der geringsten Unsicherheit.","Wie sicher sind Sie sich mit Ihrer Antwort?","3","","8349","8349","0","2026-08-22T14:20:57.559Z","2026-08-22T14:21:05.908Z","precipitation","Vsup"
"e306f907-ccb5-4e0d-bcbf-27727bb9beb7","Niederschlag_Uncertainty_Minima_VSUP","13","windowEvents","DEFAULT","","","","","","","","{""focus"":2,""input"":1,""keydown"":0,""keyup"":0,""mousemove"":7,""mousedown"":2,""mouseup"":2,""resize"":0,""scroll"":0,""visibility"":0}","","","","","","","",""
"e306f907-ccb5-4e0d-bcbf-27727bb9beb7","Luftdruck_Value_Maxima_VSUP","14","VSUP_Response_Value","DEFAULT","completed","","","","100.00","Klicken Sie auf die Stelle mit dem höchsten Mittelwert.","","-999","103119.4","5972","5972","0","2026-08-22T14:21:07.204Z","2026-08-22T14:21:13.176Z","air_pressure","Vsup"
"e306f907-ccb5-4e0d-bcbf-27727bb9beb7","Luftdruck_Value_Maxima_VSUP","14","Luftdruck_Value_Maxima_VSUP_Likert_Response","DEFAULT","completed","","","","100.00","Klicken Sie auf die Stelle mit dem höchsten Mittelwert.","Wie sicher sind Sie sich mit Ihrer Antwort?","3","","5972","5972","0","2026-08-22T14:21:07.204Z","2026-08-22T14:21:13.176Z","air_pressure","Vsup"
"e306f907-ccb5-4e0d-bcbf-27727bb9beb7","Luftdruck_Value_Maxima_VSUP","14","windowEvents","DEFAULT","","","","","","","","{""focus"":2,""input"":1,""keydown"":0,""keyup"":0,""mousemove"":7,""mousedown"":2,""mouseup"":2,""resize"":0,""scroll"":0,""visibility"":0}","","","","","","","",""
"e306f907-ccb5-4e0d-bcbf-27727bb9beb7","Niederschlag_Uncertainty_Maxima_ScaledGlyph","15","ScaledGlyph_Response_Uncertainty","DEFAULT","completed","","","","100.00","Klicken Sie auf die Stelle mit der höchsten Unsicherheit.","","-999","0.00007260401","6424","6424","0","2026-08-22T14:21:14.498Z","2026-08-22T14:21:20.922Z","precipitation","ScaledGlyph"
"e306f907-ccb5-4e0d-bcbf-27727bb9beb7","Niederschlag_Uncertainty_Maxima_ScaledGlyph","15","Niederschlag_Uncertainty_Maxima_ScaledGlyph_Likert_Response","DEFAULT","completed","","","","100.00","Klicken Sie auf die Stelle mit der höchsten Unsicherheit.","Wie sicher sind Sie sich mit Ihrer Antwort?","3","","6424","6424","0","2026-08-22T14:21:14.498Z","2026-08-22T14:21:20.922Z","precipitation","ScaledGlyph"
"e306f907-ccb5-4e0d-bcbf-27727bb9beb7","Niederschlag_Uncertainty_Maxima_ScaledGlyph","15","windowEvents","DEFAULT","","","","","","","","{""focus"":2,""input"":1,""keydown"":0,""keyup"":0,""mousemove"":14,""mousedown"":2,""mouseup"":2,""resize"":0,""scroll"":0,""visibility"":0}","","","","","","","",""
"e306f907-ccb5-4e0d-bcbf-27727bb9beb7","Luftdruck_Value_Minima_ScaledGlyph","16","ScaledGlyph_Response_Value","DEFAULT","completed","","","","100.00","Klicken Sie auf die Stelle mit dem geringsten Mittelwert.","","-999","98008.52","5786","5786","0","2026-08-22T14:21:21.980Z","2026-08-22T14:21:27.766Z","air_pressure","ScaledGlyph"
"e306f907-ccb5-4e0d-bcbf-27727bb9beb7","Luftdruck_Value_Minima_ScaledGlyph","16","Luftdruck_Value_Minima_ScaledGlyph_Likert_Response","DEFAULT","completed","","","","100.00","Klicken Sie auf die Stelle mit dem geringsten Mittelwert.","Wie sicher sind Sie sich mit Ihrer Antwort?","3","","5786","5786","0","2026-08-22T14:21:21.980Z","2026-08-22T14:21:27.766Z","air_pressure","ScaledGlyph"
"e306f907-ccb5-4e0d-bcbf-27727bb9beb7","Luftdruck_Value_Minima_ScaledGlyph","16","windowEvents","DEFAULT","","","","","","","","{""focus"":2,""input"":1,""keydown"":0,""keyup"":0,""mousemove"":8,""mousedown"":2,""mouseup"":2,""resize"":0,""scroll"":0,""visibility"":0}","","","","","","","",""
"e306f907-ccb5-4e0d-bcbf-27727bb9beb7","Niederschlag_Uncertainty_Minima_IsoGlyph","17","IsoGlyph_Response_Uncertainty","DEFAULT","completed","","","","100.00","Klicken Sie auf die Stelle mit der geringsten Unsicherheit.","","-999","1.4379904e-9","5551","5551","0","2026-08-22T14:21:28.824Z","2026-08-22T14:21:34.375Z","precipitation","IsoGlyph"
"e306f907-ccb5-4e0d-bcbf-27727bb9beb7","Niederschlag_Uncertainty_Minima_IsoGlyph","17","Niederschlag_Uncertainty_Minima_IsoGlyph_Likert_Response","DEFAULT","completed","","","","100.00","Klicken Sie auf die Stelle mit der geringsten Unsicherheit.","Wie sicher sind Sie sich mit Ihrer Antwort?","3","","5551","5551","0","2026-08-22T14:21:28.824Z","2026-08-22T14:21:34.375Z","precipitation","IsoGlyph"
"e306f907-ccb5-4e0d-bcbf-27727bb9beb7","Niederschlag_Uncertainty_Minima_IsoGlyph","17","windowEvents","DEFAULT","","","","","","","","{""focus"":2,""input"":1,""keydown"":0,""keyup"":0,""mousemove"":12,""mousedown"":2,""mouseup"":2,""resize"":0,""scroll"":0,""visibility"":0}","","","","","","","",""
"e306f907-ccb5-4e0d-bcbf-27727bb9beb7","Region_Task","18","","DEFAULT","completed","","","","100.00","","","","","2006","2006","0","2026-08-22T14:21:35.289Z","2026-08-22T14:21:37.295Z","",""
"e306f907-ccb5-4e0d-bcbf-27727bb9beb7","Region_Task","18","windowEvents","DEFAULT","","","","","","","","{""focus"":1,""input"":0,""keydown"":0,""keyup"":0,""mousemove"":17,""mousedown"":1,""mouseup"":1,""resize"":0,""scroll"":0,""visibility"":0}","","","","","","","",""
"e306f907-ccb5-4e0d-bcbf-27727bb9beb7","Temperatur_Regions_ScaledGlyph","19","Temperatur_Regions_ScaledGlyph_Radio_Response","DEFAULT","completed","","","","100.00","Lesen Sie sich die Erklärung aufmerksam durch und bearbeiten Sie folgende Aufgaben:<br> Welchen Standort würden Sie auswählen? <br> Wählen Sie eine Region aus und begründen Sie Ihre Entscheidung.","Welche Region würden Sie wählen?","R5","","13969","13969","0","2026-08-22T14:21:37.601Z","2026-08-22T14:21:51.570Z","temperature","ScaledGlyphRegions"
"e306f907-ccb5-4e0d-bcbf-27727bb9beb7","Temperatur_Regions_ScaledGlyph","19","Temperatur_Regions_ScaledGlyph_LongText_Response","DEFAULT","completed","","","","100.00","Lesen Sie sich die Erklärung aufmerksam durch und bearbeiten Sie folgende Aufgaben:<br> Welchen Standort würden Sie auswählen? <br> Wählen Sie eine Region aus und begründen Sie Ihre Entscheidung.","Wieso haben Sie sich für diese Region entschieden?","Testdurchlauf 10","","13969","13969","0","2026-08-22T14:21:37.601Z","2026-08-22T14:21:51.570Z","temperature","ScaledGlyphRegions"
"e306f907-ccb5-4e0d-bcbf-27727bb9beb7","Temperatur_Regions_ScaledGlyph","19","Temperatur_Regions_ScaledGlyph_Likert_Response","DEFAULT","completed","","","","100.00","Lesen Sie sich die Erklärung aufmerksam durch und bearbeiten Sie folgende Aufgaben:<br> Welchen Standort würden Sie auswählen? <br> Wählen Sie eine Region aus und begründen Sie Ihre Entscheidung.","Wie sicher sind Sie sich mit Ihrer Antwort?","3","","13969","13969","0","2026-08-22T14:21:37.601Z","2026-08-22T14:21:51.570Z","temperature","ScaledGlyphRegions"
"e306f907-ccb5-4e0d-bcbf-27727bb9beb7","Temperatur_Regions_ScaledGlyph","19","windowEvents","DEFAULT","","","","","","","","{""focus"":4,""input"":4,""keydown"":3,""keyup"":2,""mousemove"":28,""mousedown"":4,""mouseup"":4,""resize"":0,""scroll"":0,""visibility"":0}","","","","","","","",""
"e306f907-ccb5-4e0d-bcbf-27727bb9beb7","Temperatur_Regions_VSUP","20","Temperatur_Regions_VSUP_Radio_Response","DEFAULT","completed","","","","100.00","Lesen Sie sich die Erklärung aufmerksam durch und bearbeiten Sie folgende Aufgaben:<br> Welchen Standort würden Sie auswählen? <br> Wählen Sie eine Region aus und begründen Sie Ihre Entscheidung.","Welche Region würden Sie wählen?","R5","","12516","12516","0","2026-08-22T14:21:52.761Z","2026-08-22T14:22:05.277Z","temperature","VsupRegions"
"e306f907-ccb5-4e0d-bcbf-27727bb9beb7","Temperatur_Regions_VSUP","20","Temperatur_Regions_VSUP_LongText_Response","DEFAULT","completed","","","","100.00","Lesen Sie sich die Erklärung aufmerksam durch und bearbeiten Sie folgende Aufgaben:<br> Welchen Standort würden Sie auswählen? <br> Wählen Sie eine Region aus und begründen Sie Ihre Entscheidung.","Wieso haben Sie sich für diese Region entschieden?","Testdurchlauf 10","","12516","12516","0","2026-08-22T14:21:52.761Z","2026-08-22T14:22:05.277Z","temperature","VsupRegions"
"e306f907-ccb5-4e0d-bcbf-27727bb9beb7","Temperatur_Regions_VSUP","20","Temperatur_Regions_VSUP_Likert_Response","DEFAULT","completed","","","","100.00","Lesen Sie sich die Erklärung aufmerksam durch und bearbeiten Sie folgende Aufgaben:<br> Welchen Standort würden Sie auswählen? <br> Wählen Sie eine Region aus und begründen Sie Ihre Entscheidung.","Wie sicher sind Sie sich mit Ihrer Antwort?","3","","12516","12516","0","2026-08-22T14:21:52.761Z","2026-08-22T14:22:05.277Z","temperature","VsupRegions"
"e306f907-ccb5-4e0d-bcbf-27727bb9beb7","Temperatur_Regions_VSUP","20","windowEvents","DEFAULT","","","","","","","","{""focus"":3,""input"":3,""keydown"":3,""keyup"":2,""mousemove"":14,""mousedown"":3,""mouseup"":3,""resize"":0,""scroll"":0,""visibility"":0}","","","","","","","",""
"e306f907-ccb5-4e0d-bcbf-27727bb9beb7","Temperatur_Regions_IsoGlyph","21","Temperatur_Regions_IsoGlyph_Radio_Response","DEFAULT","completed","","","","100.00","Lesen Sie sich die Erklärung aufmerksam durch und bearbeiten Sie folgende Aufgaben:<br> Welchen Standort würden Sie auswählen? <br> Wählen Sie eine Region aus und begründen Sie Ihre Entscheidung.","Welche Region würden Sie wählen?","R5","","10123","10123","0","2026-08-22T14:22:06.604Z","2026-08-22T14:22:16.727Z","temperature","IsoGlyphRegions"
"e306f907-ccb5-4e0d-bcbf-27727bb9beb7","Temperatur_Regions_IsoGlyph","21","Temperatur_Regions_IsoGlyph_LongText_Response","DEFAULT","completed","","","","100.00","Lesen Sie sich die Erklärung aufmerksam durch und bearbeiten Sie folgende Aufgaben:<br> Welchen Standort würden Sie auswählen? <br> Wählen Sie eine Region aus und begründen Sie Ihre Entscheidung.","Wieso haben Sie sich für diese Region entschieden?","Testdurchlauf 10","","10123","10123","0","2026-08-22T14:22:06.604Z","2026-08-22T14:22:16.727Z","temperature","IsoGlyphRegions"
"e306f907-ccb5-4e0d-bcbf-27727bb9beb7","Temperatur_Regions_IsoGlyph","21","Temperatur_Regions_IsoGlyph_Likert_Response","DEFAULT","completed","","","","100.00","Lesen Sie sich die Erklärung aufmerksam durch und bearbeiten Sie folgende Aufgaben:<br> Welchen Standort würden Sie auswählen? <br> Wählen Sie eine Region aus und begründen Sie Ihre Entscheidung.","Wie sicher sind Sie sich mit Ihrer Antwort?","3","","10123","10123","0","2026-08-22T14:22:06.604Z","2026-08-22T14:22:16.727Z","temperature","IsoGlyphRegions"
"e306f907-ccb5-4e0d-bcbf-27727bb9beb7","Temperatur_Regions_IsoGlyph","21","windowEvents","DEFAULT","","","","","","","","{""focus"":4,""input"":4,""keydown"":3,""keyup"":2,""mousemove"":15,""mousedown"":4,""mouseup"":4,""resize"":0,""scroll"":0,""visibility"":0}","","","","","","","",""
"e306f907-ccb5-4e0d-bcbf-27727bb9beb7","Feedback","22","Method_Rating","DEFAULT","completed","","","","100.00","Ziehen Sie die verfügbaren Antworten mit gedrückter linker Maustaste in den dafür vorgesehenen Bereich und ordnen sie dort entsprechend der angegebenen Reihenfolge an.","Welche Darstellung fanden Sie am hilfreichsten für die Aufgaben?

| Darstellung A | Darstellung B | Darstellung C |
|---|---|---|
| <img src=""Nutzerstudie/Assets/Plots/Test/Vsup/Test_VSUP_Plot.png"" width=""280"" /> | <img src=""Nutzerstudie/Assets/Plots/Test/ScaledGlyph/Test_ScaledGlyph_Plot.png"" width=""280"" /> | <img src=""Nutzerstudie/Assets/Plots/Test/IsoGlyph/Test_IsoGlyph_Plot.png"" width=""280"" /> |","{""Darstellung A"":""0""}","","21258","21258","0","2026-08-22T14:22:18.387Z","2026-08-22T14:22:39.645Z","",""
"e306f907-ccb5-4e0d-bcbf-27727bb9beb7","Feedback","22","VSUP_Heading","DEFAULT","completed","","","","100.00","Ziehen Sie die verfügbaren Antworten mit gedrückter linker Maustaste in den dafür vorgesehenen Bereich und ordnen sie dort entsprechend der angegebenen Reihenfolge an.","### Darstellung A","","","21258","21258","0","2026-08-22T14:22:18.387Z","2026-08-22T14:22:39.645Z","",""
"e306f907-ccb5-4e0d-bcbf-27727bb9beb7","Feedback","22","VSUP_Readability_Response","DEFAULT","completed","","","","100.00","Ziehen Sie die verfügbaren Antworten mit gedrückter linker Maustaste in den dafür vorgesehenen Bereich und ordnen sie dort entsprechend der angegebenen Reihenfolge an.","Wie leicht konnten Sie die Werte aus der Darstellung A ablesen?","3","","21258","21258","0","2026-08-22T14:22:18.387Z","2026-08-22T14:22:39.645Z","",""
"e306f907-ccb5-4e0d-bcbf-27727bb9beb7","Feedback","22","VSUP_Effort_Response","DEFAULT","completed","","","","100.00","Ziehen Sie die verfügbaren Antworten mit gedrückter linker Maustaste in den dafür vorgesehenen Bereich und ordnen sie dort entsprechend der angegebenen Reihenfolge an.","Wie anstrengend war die Arbeit mit der Darstellung A?","3","","21258","21258","0","2026-08-22T14:22:18.387Z","2026-08-22T14:22:39.645Z","",""
"e306f907-ccb5-4e0d-bcbf-27727bb9beb7","Feedback","22","ScaledGlyph_Heading","DEFAULT","completed","","","","100.00","Ziehen Sie die verfügbaren Antworten mit gedrückter linker Maustaste in den dafür vorgesehenen Bereich und ordnen sie dort entsprechend der angegebenen Reihenfolge an.","### Darstellung B","","","21258","21258","0","2026-08-22T14:22:18.387Z","2026-08-22T14:22:39.645Z","",""
"e306f907-ccb5-4e0d-bcbf-27727bb9beb7","Feedback","22","ScaledGlyph_Readability_Response","DEFAULT","completed","","","","100.00","Ziehen Sie die verfügbaren Antworten mit gedrückter linker Maustaste in den dafür vorgesehenen Bereich und ordnen sie dort entsprechend der angegebenen Reihenfolge an.","Wie leicht konnten Sie die Werte aus der Darstellung B ablesen?","3","","21258","21258","0","2026-08-22T14:22:18.387Z","2026-08-22T14:22:39.645Z","",""
"e306f907-ccb5-4e0d-bcbf-27727bb9beb7","Feedback","22","ScaledGlyph_Effort_Response","DEFAULT","completed","","","","100.00","Ziehen Sie die verfügbaren Antworten mit gedrückter linker Maustaste in den dafür vorgesehenen Bereich und ordnen sie dort entsprechend der angegebenen Reihenfolge an.","Wie anstrengend war die Arbeit mit der Darstellung B?","3","","21258","21258","0","2026-08-22T14:22:18.387Z","2026-08-22T14:22:39.645Z","",""
"e306f907-ccb5-4e0d-bcbf-27727bb9beb7","Feedback","22","IsoGlyph_Heading","DEFAULT","completed","","","","100.00","Ziehen Sie die verfügbaren Antworten mit gedrückter linker Maustaste in den dafür vorgesehenen Bereich und ordnen sie dort entsprechend der angegebenen Reihenfolge an.","### Darstellung C","","","21258","21258","0","2026-08-22T14:22:18.387Z","2026-08-22T14:22:39.645Z","",""
"e306f907-ccb5-4e0d-bcbf-27727bb9beb7","Feedback","22","IsoGlyph_Readability_Response","DEFAULT","completed","","","","100.00","Ziehen Sie die verfügbaren Antworten mit gedrückter linker Maustaste in den dafür vorgesehenen Bereich und ordnen sie dort entsprechend der angegebenen Reihenfolge an.","Wie leicht konnten Sie die Werte aus der Darstellung C?","3","","21258","21258","0","2026-08-22T14:22:18.387Z","2026-08-22T14:22:39.645Z","",""
"e306f907-ccb5-4e0d-bcbf-27727bb9beb7","Feedback","22","IsoGlyph_Effort_Response","DEFAULT","completed","","","","100.00","Ziehen Sie die verfügbaren Antworten mit gedrückter linker Maustaste in den dafür vorgesehenen Bereich und ordnen sie dort entsprechend der angegebenen Reihenfolge an.","Wie anstrengend war die Arbeit mit der Darstellung C?","3","","21258","21258","0","2026-08-22T14:22:18.387Z","2026-08-22T14:22:39.645Z","",""
"e306f907-ccb5-4e0d-bcbf-27727bb9beb7","Feedback","22","Remarks","DEFAULT","completed","","","","100.00","Ziehen Sie die verfügbaren Antworten mit gedrückter linker Maustaste in den dafür vorgesehenen Bereich und ordnen sie dort entsprechend der angegebenen Reihenfolge an.","Weitere Anmerkungen","Testdurchlauf 10","","21258","21258","0","2026-08-22T14:22:18.387Z","2026-08-22T14:22:39.645Z","",""
"e306f907-ccb5-4e0d-bcbf-27727bb9beb7","Feedback","22","windowEvents","DEFAULT","","","","","","","","{""focus"":7,""input"":6,""keydown"":3,""keyup"":2,""mousemove"":59,""mousedown"":7,""mouseup"":7,""resize"":0,""scroll"":8,""visibility"":0}","","","","","","","",""
"e306f907-ccb5-4e0d-bcbf-27727bb9beb7","Demographic","23","Age","DEFAULT","completed","","","","100.00","","Wie alt sind Sie?","70-74","","9388","9388","0","2026-08-22T14:22:40.969Z","2026-08-22T14:22:50.357Z","",""
"e306f907-ccb5-4e0d-bcbf-27727bb9beb7","Demographic","23","Qualification","DEFAULT","completed","","","","100.00","","Was ist ihr höchster Bildungsabschluss?","Master","","9388","9388","0","2026-08-22T14:22:40.969Z","2026-08-22T14:22:50.357Z","",""
"e306f907-ccb5-4e0d-bcbf-27727bb9beb7","Demographic","23","Familiarity","DEFAULT","completed","","","","100.00","","Wie vertraut sind Sie allgemein mit Unsicherheitsvisualisierungen?","3","","9388","9388","0","2026-08-22T14:22:40.969Z","2026-08-22T14:22:50.357Z","",""
"e306f907-ccb5-4e0d-bcbf-27727bb9beb7","Demographic","23","windowEvents","DEFAULT","","","","","","","","{""focus"":4,""input"":1,""keydown"":0,""keyup"":0,""mousemove"":61,""mousedown"":6,""mouseup"":6,""resize"":0,""scroll"":1,""visibility"":0}","","","","","","","",""
"e52aae27-f561-41a6-9235-a6c9c4d25c8f","participantTags","","participantTags","DEFAULT","","","","","","","","[]","","","","","","","",""
"e73616b6-1d24-4c7d-89a5-7eddc71e6b3b","participantTags","","participantTags","DEFAULT","","","","","","","","[]","","","","","","","",""
"e73616b6-1d24-4c7d-89a5-7eddc71e6b3b","Introduction","0","","DEFAULT","completed","","","","100.00","","","","","11572","11572","0","2026-08-22T13:49:41.181Z","2026-08-22T13:49:52.753Z","",""
"e73616b6-1d24-4c7d-89a5-7eddc71e6b3b","Introduction","0","windowEvents","DEFAULT","","","","","","","","{""focus"":2,""input"":0,""keydown"":0,""keyup"":0,""mousemove"":47,""mousedown"":2,""mouseup"":2,""resize"":0,""scroll"":0,""visibility"":0}","","","","","","","",""
"e73616b6-1d24-4c7d-89a5-7eddc71e6b3b","Consent","1","Einwilligungserklärung_Radio","DEFAULT","completed","","","","100.00","","","Ja, ich stimme zu.","","2669","2669","0","2026-08-22T13:49:52.947Z","2026-08-22T13:49:55.616Z","",""
"e73616b6-1d24-4c7d-89a5-7eddc71e6b3b","Consent","1","windowEvents","DEFAULT","","","","","","","","{""focus"":2,""input"":1,""keydown"":0,""keyup"":0,""mousemove"":18,""mousedown"":2,""mouseup"":2,""resize"":0,""scroll"":0,""visibility"":0}","","","","","","","",""
"e73616b6-1d24-4c7d-89a5-7eddc71e6b3b","Task_Explanation","2","Beispiel_Checkbox_Response","DEFAULT","completed","","","","100.00","Beispiel","Hier wählen Sie eine der Optionen aus:","[]","","9810","9810","0","2026-08-22T13:49:55.961Z","2026-08-22T13:50:05.771Z","empty","vsupPlot"
"e73616b6-1d24-4c7d-89a5-7eddc71e6b3b","Task_Explanation","2","Beispiel_LongText_Response","DEFAULT","completed","","","","100.00","Beispiel","Hier können Sie eine Begründung schreiben:","","","9810","9810","0","2026-08-22T13:49:55.961Z","2026-08-22T13:50:05.771Z","empty","vsupPlot"
"e73616b6-1d24-4c7d-89a5-7eddc71e6b3b","Task_Explanation","2","Beispiel_Likert_Response","DEFAULT","completed","","","","100.00","Beispiel","Hier bewerten Sie:","","","9810","9810","0","2026-08-22T13:49:55.961Z","2026-08-22T13:50:05.771Z","empty","vsupPlot"
"e73616b6-1d24-4c7d-89a5-7eddc71e6b3b","Task_Explanation","2","windowEvents","DEFAULT","","","","","","","","{""focus"":4,""input"":2,""keydown"":0,""keyup"":0,""mousemove"":65,""mousedown"":4,""mouseup"":4,""resize"":0,""scroll"":17,""visibility"":0}","","","","","","","",""
"e73616b6-1d24-4c7d-89a5-7eddc71e6b3b","VSUP_Explanation","3","VSUP_Response_Uncertainty","DEFAULT","completed","","","","100.00","Klicken Sie auf die Stelle mit der höchsten Unsicherheit.","","10","10","8132","8132","0","2026-08-22T13:50:06.360Z","2026-08-22T13:50:14.492Z","test1","Vsup"
